sentence,page,section_path,claim_type,strength,quantity,baseline,deadline,scope,slot_fill_score,source_file,negated,conditional,company,publish_year,report_assured,n_words,vague_ratio,hedging_ratio,future_ratio,quantification_present,baseline_present,date_present,scope_present,verification_present,sentiment,specificity_score,readability,passive_voice,modal_firm,modal_soft,positive_tone_words,highlights_json
"Where we have direct operational control—primarily our owned delivery network—emissions increased 2% compared to 2024, while we delivered more packages to more customers.",9,Emissions from Our Direct Operations,achievement,achievement,2%,2024,,,0.67,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,23,0.0,0.0,0.0,True,True,False,False,False,0.0,0.4,-0.4,False,False,False,0,"[{""start"": 98, ""end"": 100, ""kind"": ""qty"", ""term"": ""2%""}, {""start"": 113, ""end"": 117, ""kind"": ""baseline"", ""term"": ""2024""}]"
"Emissions from our direct operations represent 19% of our carbon footprint, and we reduce them through delivery network efficiencies, scaling electric vehicles (EVs), and deploying lower-carbon fuels.",9,Emissions from Our Direct Operations,other,firm,19%,,,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,26,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,8.0,False,False,False,0,"[{""start"": 47, ""end"": 50, ""kind"": ""qty"", ""term"": ""19%""}]"
"For Amazon’s vehicles that are not yet electrified, we purchased 3.6 million gallons of renewable diesel—a lowercarbon fuel made from waste fats and oils— 1.1 million fewer gallons than in 2024 due to availability.",9,Emissions from Our Direct Operations,other,,3.6 million,,,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,33,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,47.0,False,False,False,0,"[{""start"": 65, ""end"": 76, ""kind"": ""qty"", ""term"": ""3.6 million""}]"
"We also purchased 39.5 million gallons of renewable natural gas for use in 4,400 compressed natural gas vehicles in 2025.",9,Emissions from Our Direct Operations,other,,39.5 million,,,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,17,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,39.0,False,False,False,0,"[{""start"": 18, ""end"": 30, ""kind"": ""qty"", ""term"": ""39.5 million""}]"
"Indirect emissions from purchasing electricity represent 5% of our total carbon footprint and increased 34% in 2025, driven by electricity use in data centers, electrification of our delivery network, and building electrification.",10,Emissions from Purchased Electricity,other,,5%,,,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,29,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,-21.0,False,False,False,0,"[{""start"": 57, ""end"": 59, ""kind"": ""qty"", ""term"": ""5%""}]"
Two of the most effective ways we reduce electricity-related emissions are improving energy efficiency and scaling carbon-free energy.,10,Emissions from Purchased Electricity,attribute,firm,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,18,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,-4.1,False,False,False,0,[]
This approach reduces mechanical energy consumption compared to traditional cooling methods by up to 50% during peak cooling—without increasing water usage on a per MW basis.,10,Emissions from Purchased Electricity,other,,50%,,,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,26,0.0,0.0385,0.0,True,False,False,False,False,0.0,0.046,14.5,False,False,False,0,"[{""start"": 95, ""end"": 100, ""kind"": ""hedge"", ""term"": ""up to""}, {""start"": 101, ""end"": 104, ""kind"": ""qty"", ""term"": ""50%""}]"
"Carbon-free energy includes renewable energy technologies, such as wind and solar farms, on-site rooftop solar systems, hydroelectric, geothermal, and nuclear energy.",10,Emissions from Purchased Electricity > Scaling Carbon-Free Energy,attribute,,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,21,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,0.2,False,False,False,0,[]
"There is no one-size-fits-all solution when it comes to transitioning to carbon-free energy, and we believe that all viable and scalable options should be considered.",10,Emissions from Purchased Electricity > Scaling Carbon-Free Energy,attribute,hedged,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,25,0.0,0.04,0.0,False,False,False,False,False,0.0,0.0,29.2,True,False,True,0,"[{""start"": 100, ""end"": 107, ""kind"": ""hedge"", ""term"": ""believe""}]"
"The transition to carbon-free energy creates meaningful economic opportunities in communities where energy projects are built and operated, while also driving the modernization and resilience of energy infrastructure.",10,Emissions from Purchased Electricity > Scaling Carbon-Free Energy,attribute,,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,28,0.0357,0.0,0.0,False,False,False,False,False,0.0,0.0,-18.0,False,False,False,0,"[{""start"": 45, ""end"": 55, ""kind"": ""vague"", ""term"": ""meaningful""}]"
"BloombergNEF continues to recognize Amazon as one of the world's leading corporate purchasers of carbon-free energy, in addition to building the largest carbon-free energy portfolio of any corporation globally.",10,Emissions from Purchased Electricity > Scaling Carbon-Free Energy,attribute,,,,,global,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,29,0.0345,0.0,0.0,False,False,False,True,False,0.0345,0.062,2.4,False,False,False,1,"[{""start"": 65, ""end"": 72, ""kind"": ""vague"", ""term"": ""leading""}]"
"To meet our climate commitments and growing energy demands—particularly for AI and cloud services—we are building a diverse carbon-free energy portfolio through solar, wind, and nuclear investments.",11,Emissions from Purchased Electricity > Scaling Carbon-Free Energy,attribute,,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,29,0.0,0.0,0.0345,False,False,False,False,False,0.0,0.0,22.8,False,False,False,0,[]
"In the future, we will report on the percentage of carbon-free energy used to power our operations.",11,Emissions from Purchased Electricity > Scaling Carbon-Free Energy,attribute,firm,,,,own operations,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,17,0.0,0.0,0.1176,False,False,False,True,False,0.0,0.2,45.3,False,True,False,0,[]
"We also expanded our existing nuclear energy relationship with Talen Energy , which will provide 1,900 MW of carbon-free nuclear power through 2042, with options to extend.",11,Emissions from Purchased Electricity > Scaling Carbon-Free Energy,target,firm,"1,900",,2042,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,24,0.0,0.0,0.0417,True,False,True,False,False,0.0,0.4,27.4,False,True,False,0,"[{""start"": 97, ""end"": 102, ""kind"": ""qty"", ""term"": ""1,900""}, {""start"": 143, ""end"": 147, ""kind"": ""deadline"", ""term"": ""2042""}]"
We are continuing to expand battery capacity to collect and store carbon-free energy to use when other energy sources may be unavailable—such as at night or during periods of high demand—to support grid stability.,11,Emissions from Purchased Electricity > Scaling Carbon-Free Energy,attribute,hedged,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,36,0.0,0.0278,0.0,False,False,False,False,True,0.0,0.089,24.6,False,False,True,0,"[{""start"": 118, ""end"": 121, ""kind"": ""hedge"", ""term"": ""may""}]"
"By the end of 2025, Amazon had 15 solar energy projects paired with battery energy storage systems, representing 2.3 GW of capacity, up from 2.1 GW in 2024.",11,Emissions from Purchased Electricity > Scaling Carbon-Free Energy,target,,"2025,",,2025,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,23,0.0,0.0,0.0,True,False,True,False,False,0.0,0.4,44.6,False,False,False,0,"[{""start"": 14, ""end"": 19, ""kind"": ""qty"", ""term"": ""2025,""}]"
"We set a goal to invest in new renewable energy capacity to match the electricity used by our customers' Echo, Fire TV, and Ring devices by 2025.",11,Emissions from Purchased Electricity > Scaling Carbon-Free Energy,target,,,,2025,,0.25,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,26,0.0,0.0,0.0585,False,False,True,False,False,0.0,0.2,37.3,False,False,False,0,"[{""start"": 140, ""end"": 144, ""kind"": ""deadline"", ""term"": ""2025""}]"
"By 2022, we had contracted enough renewable energy capacity to meet our 2025 projections.",11,Emissions from Purchased Electricity > Scaling Carbon-Free Energy,target,,"2022,",,2022,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,12,0.0,0.0,0.02,True,False,True,False,False,0.0,0.4,25.5,False,False,False,0,"[{""start"": 3, ""end"": 8, ""kind"": ""qty"", ""term"": ""2022,""}]"
"We matched 100% of the electricity used by active Echo, Fire TV, and Ring devices in 2024 and 2025, and we aim to keep matching this electricity use going forward.",11,Emissions from Purchased Electricity > Scaling Carbon-Free Energy,other,hedged,100%,,,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,27,0.0,0.0,0.037,True,False,False,False,False,0.0,0.2,44.7,False,False,False,0,"[{""start"": 11, ""end"": 15, ""kind"": ""qty"", ""term"": ""100%""}]"
"Since 2016, the program has saved over 1.6 billion kilowatthours (kWh), generated $7.2 million in utility rebates, and avoided nearly 1.2 million metric tons of CO2e.",11,Emissions from Purchased Electricity > Implementing Efficiency Initiatives in Our Buildings,achievement,achievement,1.6 billion,,,,0.33,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,23,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,39.2,False,False,False,0,"[{""start"": 39, ""end"": 50, ""kind"": ""qty"", ""term"": ""1.6 billion""}]"
"In 2025, the program reached significant milestones in scale and energy efficiency by optimizing lighting load demands and introducing advanced lighting controls at 32 sites, which saved 10 million kWh and avoided 7,000 metric tons of CO₂e.",11,Emissions from Purchased Electricity > Implementing Efficiency Initiatives in Our Buildings,achievement,achievement,10 million,,,,0.33,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,34,0.0294,0.0,0.0,True,False,False,False,False,0.0588,0.082,10.6,False,False,False,2,"[{""start"": 29, ""end"": 40, ""kind"": ""vague"", ""term"": ""significant""}, {""start"": 187, ""end"": 197, ""kind"": ""qty"", ""term"": ""10 million""}]"
"In 2025, we reduced energy consumption by 131 million kWh and avoided 38,000 metric tons of CO2e, in addition to saving 62 million kWh and avoiding 24,000 metric tons of CO2e in 2024.",11,Emissions from Purchased Electricity > Implementing Efficiency Initiatives in Our Buildings,achievement,achievement,131 million,,,,0.33,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,29,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,43.2,False,False,False,0,"[{""start"": 42, ""end"": 53, ""kind"": ""qty"", ""term"": ""131 million""}]"
"To account for residual emissions on our path to net-zero, we are investing in credible carbon neutralization projects across four areas: reducing deforestation, advancing nature-based removal, scaling removal technologies, and abating super pollutants.",11,Carbon Neutralization,attribute,,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,33,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,-21.5,False,False,False,0,[]
"In 2025, we expanded our carbon neutralization strategy to explore super pollutant segments like rice methane abatement and refrigerant destruction, recognizing the importance of addressing methane and other high-GWP greenhouse gases for achieving global climate targets.",11,Carbon Neutralization,attribute,hedged,"2025,",,,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,35,0.0,0.0,0.0286,True,False,False,False,False,0.0,0.2,-7.6,False,False,False,0,"[{""start"": 3, ""end"": 8, ""kind"": ""qty"", ""term"": ""2025,""}]"
Amazon co-founded The Climate Pledge in 2019 as both a commitment and a catalyst—bringing companies together to reach net-zero carbon emissions by 2040.,12,Driving Collective Action > Catalyzing Industry Action and Innovation through The Climate Pledge,target,firm,,2040,2040,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,22,0.0,0.0,0.1109,False,True,True,False,False,0.0,0.4,26.8,False,False,False,0,"[{""start"": 147, ""end"": 151, ""kind"": ""baseline"", ""term"": ""2040""}]"
"In Brazil, the Laneshift e-Dutra Coalition— comprising C40 Cities, Smart Freight Centre, CALSTART, and other organizations—launched a project to deploy electric trucks and charging infrastructure along the Rio de Janeiro–São Paulo corridor, with the goal of 1,000 electric trucks operating daily by 2030.",12,"Driving Collective Action > • Electrifying Drayage Alliance (EDA), a partnership",target,achievement,"1,000",,2030,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,44,0.0,0.0,0.0655,True,False,True,False,False,0.0,0.4,6.4,False,False,False,0,"[{""start"": 258, ""end"": 263, ""kind"": ""qty"", ""term"": ""1,000""}, {""start"": 299, ""end"": 303, ""kind"": ""deadline"", ""term"": ""2030""}]"
"Many technologies critical to decarbonization—including EVs, carbon-free energy, and lower-carbon fuels and materials—remain more expensive than legacy alternatives, in part because developers face capital constraints and policy risks that raise financing costs and slow deployment.",13,Catalyzing Climate Finance,attribute,,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,37,0.027,0.0,0.0,False,False,False,False,False,-0.0541,0.0,-13.6,False,False,False,0,"[{""start"": 0, ""end"": 4, ""kind"": ""vague"", ""term"": ""Many""}, {""start"": 229, ""end"": 234, ""kind"": ""negative"", ""term"": ""risks""}]"
"Through the Climate Pledge Fund —our $2 billion venture investment program launched in 2020—we have invested in companies developing climate solutions across transportation, logistics, energy, and manufacturing.",13,Catalyzing Climate Finance,target,firm,2 billion,,,,0.25,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,26,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,1.5,False,False,False,0,"[{""start"": 38, ""end"": 47, ""kind"": ""qty"", ""term"": ""2 billion""}]"
"We do this by scaling lower-carbonemissions fuels, advancing zero-tailpipe-emission vehicle deployment and associated infrastructure, and driving the deployment of carbon-free energy.",13,Supporting Policies that Drive Decarbonization,attribute,,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,21,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,-24.0,False,False,False,0,[]
"In 2025, Amazon Private Brands used 17% recycled polyester in apparel and 100% of the cotton used in apparel was from more sustainable sources.",13,Lower-Carbon Products,attribute,,17%,,,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,21,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,32.4,False,False,False,0,"[{""start"": 36, ""end"": 39, ""kind"": ""qty"", ""term"": ""17%""}]"
"Amazon devices and highlight each product's specific sustainability features, recycled material contents, and carbon footprints, which we calculate using Amazon Devices Product Carbon Footprint Methodology .",13,Lower-Carbon Products,attribute,,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,25,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,-25.0,False,False,False,0,[]
"In 2025, we expanded our global water metering and leak detection program to 330 sites, which we expect to save 83 million liters of water annually.",14,Our Progress,other,,83 million,,,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,23,0.0,0.0435,0.0,True,False,False,False,False,0.0,0.026,40.0,False,False,False,0,"[{""start"": 97, ""end"": 103, ""kind"": ""hedge"", ""term"": ""expect""}, {""start"": 112, ""end"": 122, ""kind"": ""qty"", ""term"": ""83 million""}]"
"In 2022, Amazon announced our goal of being water positive—returning more water to communities than we use—across global direct data center operations by 2030.",14,Water Positive Data Centers,target,,"2022,",,2030,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,24,0.0,0.0,0.1033,True,False,True,False,False,0.0417,0.4,23.9,False,False,False,1,"[{""start"": 3, ""end"": 8, ""kind"": ""qty"", ""term"": ""2022,""}, {""start"": 50, ""end"": 58, ""kind"": ""positive"", ""term"": ""positive""}, {""start"": 154, ""end"": 158, ""kind"": ""deadline"", ""term"": ""2030""}]"
"In 2025, Amazon’s global leased, owned, and shared data centers withdrew 9.4 billion liters of water.",14,Water Positive Data Centers,other,,9.4 billion,,,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,15,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,46.9,False,False,False,0,"[{""start"": 73, ""end"": 84, ""kind"": ""qty"", ""term"": ""9.4 billion""}]"
"In 2025, 48% of our total water withdrawals for our leased and owned data centers occurred in regions classified as low water stress, and 22% occurred in regions classified as high or extremely high water stress.",15,Water Positive Data Centers,other,,48%,,,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,33,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,29.8,False,False,False,0,"[{""start"": 9, ""end"": 12, ""kind"": ""qty"", ""term"": ""48%""}]"
"Where weather permits, we use Direct Evaporative Cooling, which requires water for less than 10% of the year.",15,Data Center Water Withdrawal in Water-Stressed Regions17 > Advancing Water Efficiency,other,,10%,,,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,17,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,50.2,False,False,False,0,"[{""start"": 93, ""end"": 96, ""kind"": ""qty"", ""term"": ""10%""}]"
"As we add more AI racks with IRHX, we expect a 9% reduction in water use compared to evaporative air-cooled data centers once fully operational.",15,Data Center Water Withdrawal in Water-Stressed Regions17 > Advancing Water Efficiency,other,,9%,,,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,24,0.0,0.0417,0.0,True,False,False,False,False,0.0,0.033,30.9,False,False,False,0,"[{""start"": 38, ""end"": 44, ""kind"": ""hedge"", ""term"": ""expect""}, {""start"": 47, ""end"": 49, ""kind"": ""qty"", ""term"": ""9%""}]"
"Collectively, these and other efforts reduced cooling water use globally by 938 million liters in 2025, enabling reduction of our global data center WUE to 0.12 liters per kWh, a 20% improvement from 2024 and a 52% improvement from 2021.",15,Data Center Water Withdrawal in Water-Stressed Regions17 > Advancing Water Efficiency,achievement,achievement,938 million,2025,,global,1.0,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,33,0.0,0.0,0.0,True,True,False,True,False,0.0,0.6,33.7,False,False,False,0,"[{""start"": 76, ""end"": 87, ""kind"": ""qty"", ""term"": ""938 million""}, {""start"": 98, ""end"": 102, ""kind"": ""baseline"", ""term"": ""2025""}]"
"In 2025, 26 Amazon data centers used reclaimed water for cooling, preserving 849 million liters of potable water for communities and ecosystems.",15,Data Center Water Withdrawal in Water-Stressed Regions17 > Scaling Responsible Water Sources for Cooling,other,,849 million,,,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,19,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,9.4,False,False,False,0,"[{""start"": 77, ""end"": 88, ""kind"": ""qty"", ""term"": ""849 million""}]"
"Altogether, we expect these commitments to preserve 6 billion liters of fresh water for community use annually.",15,Data Center Water Withdrawal in Water-Stressed Regions17 > Scaling Responsible Water Sources for Cooling,other,,6 billion,,,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,16,0.0,0.0625,0.0625,True,False,False,False,False,0.0,0.0,26.7,False,False,False,0,"[{""start"": 15, ""end"": 21, ""kind"": ""hedge"", ""term"": ""expect""}, {""start"": 52, ""end"": 61, ""kind"": ""qty"", ""term"": ""6 billion""}]"
"Across both operating and contracted reclaimed water systems, we plan to invest $1 billion in public water infrastructure and treatment upgrades.",15,Data Center Water Withdrawal in Water-Stressed Regions17 > Scaling Responsible Water Sources for Cooling,other,hedged,1 billion,,,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,20,0.0,0.0,0.05,True,False,False,False,False,0.0,0.2,17.3,False,False,False,0,"[{""start"": 81, ""end"": 90, ""kind"": ""qty"", ""term"": ""1 billion""}]"
"In Mississippi, U.S., Amazon became the first data center operator to commit to reclaimed water for cooling, working with Canton Municipal Utilities and Madison County Wastewater Authority to preserve 314 million liters of potable water annually while establishing a scalable model across the state.",15,Data Center Water Withdrawal in Water-Stressed Regions17 > Scaling Responsible Water Sources for Cooling,target,firm,314 million,,,,0.25,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,44,0.0,0.0,0.0227,True,False,False,False,False,-0.0227,0.2,18.9,False,False,False,0,"[{""start"": 201, ""end"": 212, ""kind"": ""qty"", ""term"": ""314 million""}]"
"India faces some of the world’s highest levels of water stress, holding 18% of the global population but only 4% of global fresh water resources .",16,Water Positive in India,other,,18%,,,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,24,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,45.0,False,False,False,0,"[{""start"": 72, ""end"": 75, ""kind"": ""qty"", ""term"": ""18%""}]"
"In 2024, we expanded our water commitments by establishing a new goal to become water positive across our direct operations in India by 2027, which includes operations buildings, corporate offices, and data centers.",16,Water Positive in India,target,,"2024,",,2027,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,31,0.0,0.0,0.0845,True,False,True,False,False,0.0323,0.4,8.9,False,False,False,1,"[{""start"": 3, ""end"": 8, ""kind"": ""qty"", ""term"": ""2024,""}, {""start"": 86, ""end"": 94, ""kind"": ""positive"", ""term"": ""positive""}, {""start"": 136, ""end"": 140, ""kind"": ""deadline"", ""term"": ""2027""}]"
"In 2025, we were 120% water positive in India, achieving our goal two years early.",16,Water Positive in India,other,,120%,,,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,13,0.0,0.0,0.0769,True,False,False,False,False,0.0769,0.2,63.5,False,False,False,1,"[{""start"": 17, ""end"": 21, ""kind"": ""qty"", ""term"": ""120%""}, {""start"": 28, ""end"": 36, ""kind"": ""positive"", ""term"": ""positive""}]"
"In 2025, on-site rainwater harvesting pits collected approximately 178 million liters of water, which percolated back to groundwater, replenishing local water sources.",16,Water Positive in India,other,,178 million,,,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,20,0.0,0.05,0.0,True,False,False,False,False,0.0,0.0,-8.0,False,False,False,0,"[{""start"": 53, ""end"": 66, ""kind"": ""hedge"", ""term"": ""approximately""}, {""start"": 67, ""end"": 78, ""kind"": ""qty"", ""term"": ""178 million""}]"
"At the end of 2025, we had invested in 45 replenishment projects globally, which we expect will collectively return more than 18 billion liters of water annually once completed.",16,Replenishment across Amazon,other,firm,18 billion,,,global,1.0,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,26,0.0,0.0385,0.0385,True,False,False,True,False,0.0,0.246,27.5,False,True,False,0,"[{""start"": 84, ""end"": 90, ""kind"": ""hedge"", ""term"": ""expect""}, {""start"": 126, ""end"": 136, ""kind"": ""qty"", ""term"": ""18 billion""}]"
"In 2025, water replenishment projects returned 9.4 billion liters of water to communities.",16,Replenishment across Amazon,other,,9.4 billion,,,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,11,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,16.7,False,False,False,0,"[{""start"": 47, ""end"": 58, ""kind"": ""qty"", ""term"": ""9.4 billion""}]"
"We initially anticipated replenishing 2.5 billion liters of water annually once fully implemented, but early results show that we are on track to exceed those expectations.",16,Replenishment across Amazon,other,,2.5 billion,,,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,25,0.0,0.08,0.0,True,False,False,False,False,0.0,0.0,24.9,False,False,False,0,"[{""start"": 38, ""end"": 49, ""kind"": ""qty"", ""term"": ""2.5 billion""}]"
We expect this project to replenish 400 million liters of water annually.,16,Replenishment across Amazon,other,,400 million,,,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,11,0.0,0.0909,0.0,True,False,False,False,False,0.0,0.0,41.9,False,False,False,0,"[{""start"": 3, ""end"": 9, ""kind"": ""hedge"", ""term"": ""expect""}, {""start"": 36, ""end"": 47, ""kind"": ""qty"", ""term"": ""400 million""}]"
"Farmers can use recycled water for irrigation or washing, promoting water conservation on the farm.",16,Supply Chain Water Use,attribute,,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,15,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,28.1,False,False,False,0,[]
Traded-in devices are either refurbished and resold or responsibly recycled through certified partners.,17,Use Resources Efficiently > • Continuing our product lifecycle support: Our Product,attribute,,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,13,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,-1.6,False,False,False,0,[]
Amazon has set a goal to reduce food waste across our U.S. and Europe operations by 50% by 2030.,18,Over 1M > Preventing Food Waste,target,,50%,,2030,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,18,0.0,0.0,0.1311,True,False,True,False,False,0.0,0.4,78.5,False,False,False,0,"[{""start"": 84, ""end"": 87, ""kind"": ""qty"", ""term"": ""50%""}, {""start"": 91, ""end"": 95, ""kind"": ""deadline"", ""term"": ""2030""}]"
"In 2025, our European operations achieved a 49% reduction in food waste intensity compared to a 2021 baseline, and our U.S. operations achieved a 23% reduction.",18,Over 1M > Preventing Food Waste,achievement,achievement,49%,2021,,,0.67,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,23,0.0,0.0,0.0,True,True,False,False,False,0.0,0.4,29.9,False,False,False,0,"[{""start"": 44, ""end"": 47, ""kind"": ""qty"", ""term"": ""49%""}, {""start"": 96, ""end"": 100, ""kind"": ""baseline"", ""term"": ""2021""}]"
"Whole Foods Market also expanded its collaboration with Too Good To Go , an app that connects customers with unsold food at discounted prices, helping to prevent waste across 530 stores and saving the equivalent of 1.55 million meals in 2025.",18,Over 1M > Preventing Food Waste,other,,1.55 million,2025,,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,37,0.0,0.0,0.0,True,True,False,False,False,0.0,0.4,48.6,False,False,False,0,"[{""start"": 215, ""end"": 227, ""kind"": ""qty"", ""term"": ""1.55 million""}, {""start"": 237, ""end"": 241, ""kind"": ""baseline"", ""term"": ""2025""}]"
"Materials in this hierarchy may be recycled, reclaimed, or otherwise reused in some way and may not end up as waste in landfills.",18,How We Manage and Prevent Waste,attribute,hedged,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,23,0.0,0.087,0.0,False,False,False,False,False,0.0,0.0,54.8,True,False,True,0,"[{""start"": 28, ""end"": 31, ""kind"": ""hedge"", ""term"": ""may""}, {""start"": 92, ""end"": 95, ""kind"": ""hedge"", ""term"": ""may""}]"
Amazon continues to prioritize recycled materials in device design and manufacturing.,19,How We Manage and Prevent Waste > Designing Products for Durability and Circularity,attribute,,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,11,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,-12.0,False,False,False,0,[]
"In 2025, we launched 30 new devices and accessories with a SCS Recycled Content or a Carbon Trust certification, which are recognized by our Climate Pledge Friendly program.",19,How We Manage and Prevent Waste > Designing Products for Durability and Circularity,target,firm,"2025,",,,,0.25,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,26,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,30.8,True,False,False,0,"[{""start"": 3, ""end"": 8, ""kind"": ""qty"", ""term"": ""2025,""}]"
"By the end of 2025, components across Echo, Fire TV, Fire Tablets, and Kindle were made either predominantly or entirely from recycled materials—including 57% recycled plastic, 98% recycled yarn, 98% recycled aluminum, and 90% recycled magnesium.",19,How We Manage and Prevent Waste > Designing Products for Durability and Circularity,target,,57%,,2025,,0.5,data/raw/amazon/2025_sustainability_report.pdf,False,False,amazon,2025,False,32,0.0,0.0,0.0,True,False,True,False,False,0.0,0.4,2.5,False,False,False,0,"[{""start"": 14, ""end"": 18, ""kind"": ""deadline"", ""term"": ""2025""}, {""start"": 155, ""end"": 158, ""kind"": ""qty"", ""term"": ""57%""}]"
